id,prov_id,provenance_url
dc/base/NASA_NEXDCP30,dc/base/NASA_NEXDCP30,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-dcp30
dc/base/NASA_NEXDCP30_AggrDiffStats,dc/base/NASA_NEXDCP30_AggrDiffStats,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-dcp30
dc/base/NASA_NEXGDDP_Country,dc/base/NASA_NEXGDDP_Country,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp
dc/base/NASA_WetBulbComputation,dc/base/NASA_WetBulbComputation,https://datacommons.org/
dc/base/NASA_NEXGDDP_Subnational,dc/base/NASA_NEXGDDP_Subnational,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp
dc/base/NASA_NEXGDDP_IpccPlaces50,dc/base/NASA_NEXGDDP_IpccPlaces50,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp
dc/base/NASA_WetBulbComputation_Aggregation,dc/base/NASA_WetBulbComputation_Aggregation,https://datacommons.org/
dc/base/NASA_NEXGDDP_Subnational_AggrDiffStats,dc/base/NASA_NEXGDDP_Subnational_AggrDiffStats,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp
dc/base/NASA_NEXGDDP_IpccPlaces50_AggrDiffStats,dc/base/NASA_NEXGDDP_IpccPlaces50_AggrDiffStats,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp
dc/base/NASA_NEXGDDP_Country_AggrDiffStats,dc/base/NASA_NEXGDDP_Country_AggrDiffStats,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp
dc/base/NASA_NEXGDDP_Subnational_AggrOverTimeOnStatsAcrossModels,dc/base/NASA_NEXGDDP_Subnational_AggrOverTimeOnStatsAcrossModels,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp
dc/base/NASA_NEXGDDP_Subnational_AggrStatsAcrossModels,dc/base/NASA_NEXGDDP_Subnational_AggrStatsAcrossModels,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp
dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrYearsStats,dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrYearsStats,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_Subnational_Histogram,dc/base/NASA_NEXGDDP_CMIP6_Subnational_Histogram,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrDiffStats_LongRangeProjections,dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrDiffStats_LongRangeProjections,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_Subnational,dc/base/NASA_NEXGDDP_CMIP6_Subnational,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50,dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrOverTimeOnStatsAcrossModels,dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrOverTimeOnStatsAcrossModels,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50_AggrStatsAcrossModels,dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50_AggrStatsAcrossModels,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50_AggrYearsStats,dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50_AggrYearsStats,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrDiffStats,dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrDiffStats,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50_AggrDiffStats,dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50_AggrDiffStats,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_Subnational_PDFs,dc/base/NASA_NEXGDDP_CMIP6_Subnational_PDFs,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_Subnational_Prediction_Diffs,dc/base/NASA_NEXGDDP_CMIP6_Subnational_Prediction_Diffs,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrStatsAcrossModels,dc/base/NASA_NEXGDDP_CMIP6_Subnational_AggrStatsAcrossModels,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50_AggrOverTimeOnStatsAcrossModels,dc/base/NASA_NEXGDDP_CMIP6_IpccPlaces50_AggrOverTimeOnStatsAcrossModels,https://www.nccs.nasa.gov/services/data-collections/land-based-products/nex-gddp-cmip6
dc/base/NASA_SeaLevelProjections_CMIP6,dc/base/NASA_SeaLevelProjections_CMIP6,https://podaac.jpl.nasa.gov/announcements/2021-08-09-Sea-level-projections-from-the-IPCC-6th-Assessment-Report
dc/base/NOAA_EPA_Observed_Historical_Weather_AggrYearsStats,dc/base/NOAA_EPA_Observed_Historical_Weather_AggrYearsStats,https://www.ncei.noaa.gov/cdo-web/
dc/base/NOAA_EPA_Observed_Historical_Weather,dc/base/NOAA_EPA_Observed_Historical_Weather,https://www.noaa.gov/
dc/base/BEAGDPv2,dc/base/BEAGDPv2,https://www.bea.gov/
dc/base/BEAGDPPriceParity,dc/base/BEAGDPPriceParity,https://www.bea.gov/data
dc/base/USEconomicCensus,dc/base/USEconomicCensus,https://www.census.gov/programs-surveys/economic-census.html
dc/base/USDecennialCensus_RedistrictingRelease,dc/base/USDecennialCensus_RedistrictingRelease,https://www.census.gov/programs-surveys/decennial-census/about/rdo/summary-files.html
dc/base/BLS_LAUS,dc/base/BLS_LAUS,https://www.bls.gov/lau/
dc/base/BLS_QCEW,dc/base/BLS_QCEW,https://www.bls.gov/qcew/
dc/base/CDC500,dc/base/CDC500,https://www.cdc.gov/places/index.html
dc/base/CBECS_Energy,dc/base/CBECS_Energy,https://www.eia.gov/consumption/commercial/data/2012/index.php?view=consumption
dc/base/CDCDiabetes,dc/base/CDCDiabetes,https://gis.cdc.gov/grasp/diabetes/DiabetesAtlas.html
dc/base/CDCPM25,dc/base/CDCPM25,https://data.cdc.gov/Environmental-Health-Toxicology/Daily-PM2-5-Concentrations-All-County-2001-2016/7vdq-ztk9
dc/base/CDCWonder_NNDSS_InfectiousAnnual,dc/base/CDCWonder_NNDSS_InfectiousAnnual,https://wonder.cdc.gov/nndss/nndss_annual_tables_menu.asp
dc/base/CDCMortality,dc/base/CDCMortality,https://wonder.cdc.gov/mcd.html
dc/base/CDCWonderNatality,dc/base/CDCWonderNatality,https://wonder.cdc.gov/natality.html
dc/base/DEA_DrugCodes,dc/base/DEA_DrugCodes,https://www.deadiversion.usdoj.gov/21cfr/cfr/2108cfrt.htm
dc/base/Dartmouth_Atlas_Medicare,dc/base/Dartmouth_Atlas_Medicare,https://atlasdata.dartmouth.edu
dc/base/DotBayesNFPreds,dc/base/DotBayesNFPreds,https://datacommons.org
dc/base/Company_FIGI,dc/base/Company_FIGI,https://www.openfigi.com/
dc/base/DeepSolar,dc/base/DeepSolar,http://web.stanford.edu/group/deepsolar/home
dc/base/DEA_ARCOS,dc/base/DEA_ARCOS,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
dc/base/EIA860_Utilities,dc/base/EIA860_Utilities,https://www.eia.gov/electricity/data/eia860/
dc/base/EIA_860,dc/base/EIA_860,https://www.eia.gov/electricity/data/eia860/
dc/base/EIA860_PowerPlants,dc/base/EIA860_PowerPlants,https://www.eia.gov/electricity/data/eia860/
dc/base/EIA_Coal,dc/base/EIA_Coal,https://www.eia.gov/opendata/qb.php?category=717234
dc/base/EPACriteriaAirPollutants_Stations,dc/base/EPACriteriaAirPollutants_Stations,https://aqs.epa.gov/aqsweb/airdata/download_files.html
dc/base/EPACriteriaAirPollutants,dc/base/EPACriteriaAirPollutants,https://aqs.epa.gov/aqsweb/airdata/download_files.html
dc/base/EPA_AirPollutantEmission_Level1,dc/base/EPA_AirPollutantEmission_Level1,https://www.epa.gov/air-emissions-inventories/national-emissions-inventory-nei
dc/base/EPA_GHGRP,dc/base/EPA_GHGRP,https://www.epa.gov/ghgreporting
dc/base/EPA_ParentCompanies,dc/base/EPA_ParentCompanies,https://www.epa.gov/ghgreporting
dc/base/EPA_GHGRPFacilities,dc/base/EPA_GHGRPFacilities,https://www.epa.gov/enviro/greenhouse-gas-overview
dc/base/EPA_GHGRP_ParentCompanies_Ownership,dc/base/EPA_GHGRP_ParentCompanies_Ownership,https://www.epa.gov/ghgreporting
dc/base/EPA_GHGRP_ParentCompanies,dc/base/EPA_GHGRP_ParentCompanies,https://www.epa.gov/ghgreporting
dc/base/EPA_USAirPollutantEmissionTrends_NationalAndState,dc/base/EPA_USAirPollutantEmissionTrends_NationalAndState,https://www.epa.gov/air-emissions-inventories/air-pollutant-emissions-trends-data
dc/base/EPA_USAirPollutantEmissionTrends_County,dc/base/EPA_USAirPollutantEmissionTrends_County,https://www.epa.gov/air-emissions-inventories/air-pollutant-emissions-trends-data
dc/base/EPA_Superfund_SiteContamination,dc/base/EPA_Superfund_SiteContamination,https://www.epa.gov/superfund/superfund-data-and-reports
dc/base/EPA_Superfund_Sites_TarCreek,dc/base/EPA_Superfund_Sites_TarCreek,https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.scs&id=0601269&doc=Y&colid=33990&region=06&type=SC
dc/base/EPA_Superfund_SiteHazardScore,dc/base/EPA_Superfund_SiteHazardScore,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1519284
dc/base/GenderIncomeInequality,dc/base/GenderIncomeInequality,https://www.datacommons.org/
dc/base/FeedingAmerica_FoodInsecurity,dc/base/FeedingAmerica_FoodInsecurity,https://www.feedingamerica.org/hunger-in-america
dc/base/FeedingAmerica_MapMealGap,dc/base/FeedingAmerica_MapMealGap,https://map.feedingamerica.org/
dc/base/FEC,dc/base/FEC,https://www.fec.gov/data/browse-data/?tab=bulk-data
dc/base/FBIHateCrimePublications,dc/base/FBIHateCrimePublications,https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/hate-crime
dc/base/FBIHateCrime,dc/base/FBIHateCrime,https://www.fbi.gov/services/cjis/ucr/hate-crime
dc/base/FireFAMWEB,dc/base/FireFAMWEB,https://fam.nwcg.gov/fam-web/
dc/base/FireWFIGS_AggregatedAreas,dc/base/FireWFIGS_AggregatedAreas,https://data-nifc.opendata.arcgis.com/
dc/base/FireWFIGS,dc/base/FireWFIGS,https://data-nifc.opendata.arcgis.com/
dc/base/FireWFIGS_Perimeter,dc/base/FireWFIGS_Perimeter,https://data-nifc.opendata.arcgis.com/maps/wfigs-wildland-fire-perimeters-full-history
dc/base/NYU_Tennessee_Diabetes,dc/base/NYU_Tennessee_Diabetes,https://www.tn.gov/health/health-program-areas/statistics/health-data/death-statistics.html
dc/base/NYT_COVID19,dc/base/NYT_COVID19,https://www.nytimes.com/article/coronavirus-county-data-us.html
dc/base/NREL_Solar,dc/base/NREL_Solar,https://maps.nrel.gov/re-atlas
dc/base/PlacePageComparisonCohortSets,dc/base/PlacePageComparisonCohortSets,https://datacommons.org
dc/base/OpportunityInsightsOutcomes,dc/base/OpportunityInsightsOutcomes,http://opportunityinsights.org/data
dc/base/OpportunityInsightsNeighborhoods,dc/base/OpportunityInsightsNeighborhoods,http://opportunityinsights.org
dc/base/RFF_USGridGeo_WeatherVariabilityForecast,dc/base/RFF_USGridGeo_WeatherVariabilityForecast,https://www.rff.org/publications/data-tools/
dc/base/RFF_USGridGeo_WeatherVariabilityHistorical,dc/base/RFF_USGridGeo_WeatherVariabilityHistorical,https://www.rff.org/publications/data-tools/
dc/base/RFF_USCounty_AdditionalWeatherVariabilityHistorical,dc/base/RFF_USCounty_AdditionalWeatherVariabilityHistorical,https://www.rff.org/publications/data-tools/
dc/base/RFF_USCounty_WeatherVariabilityHistorical,dc/base/RFF_USCounty_WeatherVariabilityHistorical,https://www.rff.org/publications/data-tools/
dc/base/RFF_ClimateWildfireSmoke_ParksAbatzoglou,dc/base/RFF_ClimateWildfireSmoke_ParksAbatzoglou,https://doi.org/10.5061/dryad.tmpg4f4x1
dc/base/RFF_ClimateWildfireSmoke_EchoLab,dc/base/RFF_ClimateWildfireSmoke_EchoLab,https://www.stanfordecholab.com/wildfire_smoke
dc/base/RFF_ClimateWildfireSmoke_PRISMComputed,dc/base/RFF_ClimateWildfireSmoke_PRISMComputed,https://www.rff.org/publications/data-tools/
dc/base/RFF_ClimateWildfireSmoke_MTBS,dc/base/RFF_ClimateWildfireSmoke_MTBS,https://www.mtbs.gov
dc/base/USA_DOL_Wages,dc/base/USA_DOL_Wages,https://www.dol.gov/general/topic/wages
dc/base/StormNOAA,dc/base/StormNOAA,https://www.ncdc.noaa.gov/
dc/base/US_UrbanSchool_Covid_Directional_Indicators,dc/base/US_UrbanSchool_Covid_Directional_Indicators,https://ocrdata.ed.gov/
dc/base/US_Texas_Diabetes,dc/base/US_Texas_Diabetes,https://healthdata.dshs.texas.gov/dashboard/births-and-deaths/deaths
dc/base/US_UrbanEducation_School,dc/base/US_UrbanEducation_School,https://educationdata.urban.org/documentation/schools.html
dc/base/WeatherNOAA,dc/base/WeatherNOAA,https://www.noaa.gov/weather
dc/base/GeneratedGraphs,dc/base/GeneratedGraphs,https://datacommons.org/
dc/base/UniversityData,dc/base/UniversityData,https://collegescorecard.ed.gov
